# Pathway	SRR5983287.clean.concat_Abundance-CPM	SRR5983306.clean.concat_Abundance-CPM	SRR5983438.clean.concat_Abundance-CPM	SRR5983451.clean.concat_Abundance-CPM	SRR5983464.clean.concat_Abundance-CPM
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	33.7896	4.94803	3.55013	40.3207	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	2.07845	0	3.38194	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	2.35748	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	3.00681	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Lachnoclostridium.s__Clostridium_symbiosum	3.24345	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Lachnospira.s__Lachnospira_pectinoschiza	0	0	4.71131	8.41085	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	14.8036	12.6065	2.04006
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0.0901039	17.3403	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Prevotella.s__Prevotella_copri	0	9.71285	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	2.88961	0.938826	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Roseburia.s__Roseburia_faecis	27.4436	5.05151	2.32487	2.29659	3.31654
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Roseburia.s__Roseburia_hominis	0	1.05734	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Roseburia.s__Roseburia_intestinalis	67.3272	0	0	0	0
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	0	0	0	0	6.23683
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|unclassified	0	2.41939	9.38842	1.64687	6.00739
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	0	1.11984	4.54238	0	0
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|unclassified	0	1.11984	3.23531	0	0
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	41.3304	11.3736	42.3042	121.986	20.4821
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified	0	0	0	13.5546	0
PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)	0	0	0	11.8992	0
PWY-7385: 1,3-propanediol biosynthesis (engineered)	0	0	0.84369	21.7942	0
PWY-7385: 1,3-propanediol biosynthesis (engineered)|g__Escherichia.s__Escherichia_coli	0	0	0	5.50218	0
PWY-7385: 1,3-propanediol biosynthesis (engineered)|unclassified	0	0	0	3.09413	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0	0	0	3.32576	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Escherichia.s__Escherichia_coli	0	0	0	3.29247	0
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)	0	0	0	18.1874	0
PWY-7392: taxadiene biosynthesis (engineered)	141.193	127.14	192.636	81.8262	89.5469
PWY-7396: butanol and isobutanol biosynthesis (engineered)	0	0	0	3.39369	0
PWY-7396: butanol and isobutanol biosynthesis (engineered)|unclassified	0	0	0	1.90148	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	273.233	88.6561	285.902	358.584	165.255
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Blautia.s__Ruminococcus_torques	0	0	63.2136	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	5.64614	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Escherichia.s__Escherichia_coli	0	0	0	63.0593	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	3.44606	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified	0	10.2739	24.0038	27.4704	27.1038
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	0	0	0.546504	8.57975	0
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)|g__Escherichia.s__Escherichia_coli	0	0	0	0.545175	0
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)|g__Escherichia.s__Escherichia_fergusonii	0	0	0	0.101706	0
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	2.70774	0
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	3.56508	0
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)|unclassified	0	0	0.529659	0	0
PWY-7446: sulfoquinovose degradation I	0	0	0	18.464	0
PWY-7446: sulfoquinovose degradation I|g__Citrobacter.s__Citrobacter_freundii	0	0	0	3.91585	0
PWY-7446: sulfoquinovose degradation I|g__Escherichia.s__Escherichia_coli	0	0	0	7.40882	0
PWY-7446: sulfoquinovose degradation I|g__Klebsiella.s__Klebsiella_oxytoca	0	0	0	1.77394	0
PWY-7446: sulfoquinovose degradation I|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	5.69823	0
PWY-7456: &beta;-(1,4)-mannan degradation	188.368	28.9588	55.8876	84.8022	73.7005
PWY-7456: &beta;-(1,4)-mannan degradation|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	0	0	0	0	9.29305
PWY-7560: methylerythritol phosphate pathway II	198.397	148.117	352.767	246.64	265.445
PWY-7560: methylerythritol phosphate pathway II|g__Acidaminococcus.s__Acidaminococcus_intestini	0	0	4.0165	0	0
PWY-7560: methylerythritol phosphate pathway II|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0	10.9082
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	1.82561	0	8.84715
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_faecis	30.1392	0	0	0	0
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_fragilis	0	9.57504	18.292	0	17.169
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_ovatus	3.84319	0	7.07406	0.267416	0
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	16.8585	3.32371	0	0
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	12.6034	0	4.0306
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Ruminococcus_torques	0	0	52.2122	6.32378	0
PWY-7560: methylerythritol phosphate pathway II|g__Citrobacter.s__Citrobacter_freundii	0	0	0	2.79983	0
PWY-7560: methylerythritol phosphate pathway II|g__Coprococcus.s__Coprococcus_comes	0	0	4.54158	0	0
PWY-7560: methylerythritol phosphate pathway II|g__Dorea.s__Dorea_longicatena	0	0	5.18343	3.14812	0
PWY-7560: methylerythritol phosphate pathway II|g__Escherichia.s__Escherichia_coli	0	0	0	48.825	0
PWY-7560: methylerythritol phosphate pathway II|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	1.9792	0	3.28349	0
PWY-7560: methylerythritol phosphate pathway II|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0.410084	0
PWY-7560: methylerythritol phosphate pathway II|g__Parabacteroides.s__Parabacteroides_distasonis	0	1.4312	11.1539	0	13.7709
PWY-7560: methylerythritol phosphate pathway II|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	0	4.29295	0	0
PWY-7560: methylerythritol phosphate pathway II|unclassified	9.4515	0	23.2511	0	0
PWY-7616: methanol oxidation to carbon dioxide	0	0	0	8.08401	0
PWY-7663: gondoate biosynthesis (anaerobic)	507.773	463.29	385.569	260.12	405.173
PWY-7663: gondoate biosynthesis (anaerobic)|g__Alistipes.s__Alistipes_finegoldii	0	0	13.3736	1.87161	3.22585
PWY-7663: gondoate biosynthesis (anaerobic)|g__Alistipes.s__Alistipes_onderdonkii	0	0	3.8876	1.03005	0.671258
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_caccae	0	9.32826	19.7501	4.42388	7.52038
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	1.35801	0	3.52165
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	7.54215	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_faecis	32.6651	0	0	0	0.836705
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_finegoldii	0	1.04327	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_fragilis	0	10.4991	5.50199	0.260417	26.2908
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_ovatus	5.42487	0.154251	4.28203	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_stercoris	49.3993	10.3751	50.8258	0.77623	182.333
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	26.5636	5.89899	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_uniformis	92.3891	50.815	4.79144	4.91949	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_vulgatus	0	279.363	0	9.3478	13.7638
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	39.4629	1.39849	18.9102
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bifidobacterium.s__Bifidobacterium_longum	2.44055	0	5.39357	0	2.7819
PWY-7663: gondoate biosynthesis (anaerobic)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	11.7223	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0.198409	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Escherichia.s__Escherichia_coli	0	0	3.15071	118.724	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Escherichia.s__Escherichia_fergusonii	0	0	0	2.6853	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Escherichia.s__Escherichia_marmotae	0	0	0	0.123073	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0.249053	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Odoribacter.s__Odoribacter_splanchnicus	0	0	2.12327	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Parabacteroides.s__Parabacteroides_distasonis	0	2.24704	16.6388	2.10706	16.386
PWY-7663: gondoate biosynthesis (anaerobic)|g__Parabacteroides.s__Parabacteroides_johnsonii	0	0	0	0	0.938684
PWY-7663: gondoate biosynthesis (anaerobic)|g__Parabacteroides.s__Parabacteroides_merdae	7.74709	0	8.42327	1.50168	6.23608
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	0	9.12189	11.173	23.5278	2.86773
PWY-7664: oleate biosynthesis IV (anaerobic)	8.44368	316.327	85.0168	226.909	64.0632
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Alistipes.s__Alistipes_finegoldii	0	0	11.7917	1.72443	2.94313
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Alistipes.s__Alistipes_onderdonkii	0	0	3.649	0.613077	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	3.21829
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Bacteroides.s__Bacteroides_vulgatus	0	240.975	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Bifidobacterium.s__Bifidobacterium_longum	2.44055	0	5.39357	0	2.7819
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	10.1275	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Escherichia.s__Escherichia_coli	0	0	2.16842	75.6623	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Escherichia.s__Escherichia_fergusonii	0	0	0	1.19327	0
PWY-7664: oleate biosynthesis IV (anaerobic)|unclassified	0	3.04866	7.9322	12.6424	0
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	0	0	7.42481	2.67653	8.50616
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	3.04678
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	0	0	6.38847	1.17976	0
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis|g__Bacteroides.s__Bacteroides_intestinalis	0	0	0	0	0.494291
PWY-7761: NAD salvage pathway II (PNC IV cycle)	10.018	18.4355	50.0171	101.555	0
PWY-7761: NAD salvage pathway II (PNC IV cycle)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0.584546	0
PWY-7761: NAD salvage pathway II (PNC IV cycle)|g__Escherichia.s__Escherichia_coli	0	0	0	17.0274	0
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	0	6.74763	6.48412	4.16959	0
PWY-7790: UMP biosynthesis II	623.474	489.151	553.646	358.285	523.146
PWY-7790: UMP biosynthesis II|g__Acidaminococcus.s__Acidaminococcus_intestini	0	0	4.27549	0	0
PWY-7790: UMP biosynthesis II|g__Akkermansia.s__Akkermansia_muciniphila	0	3.39327	0	0	0
PWY-7790: UMP biosynthesis II|g__Alistipes.s__Alistipes_finegoldii	0	0	12.4205	1.32722	3.11568
PWY-7790: UMP biosynthesis II|g__Alistipes.s__Alistipes_onderdonkii	0	0	1.50316	0	0
PWY-7790: UMP biosynthesis II|g__Alistipes.s__Alistipes_putredinis	0	0	20.4254	0	16.8787
PWY-7790: UMP biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	6.63144	0.908693	9.108	0	12.1981
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_caccae	0	9.74804	21.074	4.6382	6.76601
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0.717908	0	1.47827
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_dorei	102.918	0	78.3131	0.935005	0
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	7.6283	0
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_faecis	29.1665	0	0	0	1.02113
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_finegoldii	0	0.500101	0	1.08938	0
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_fragilis	0	8.63916	6.28815	0	16.4879
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_massiliensis	121.982	0	0	0	0
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	5.09209	0.528596	9.22281	1.0937	12.6269
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_stercoris	52.2465	11.0797	52.2591	1.21606	197.213
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	19.4562	4.52956	0.417284	0
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	81.5932	53.7697	4.49169	3.31879	0
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0	275.944	0	20.7341	24.5575
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	30.7987	0.239604	5.59937
PWY-7790: UMP biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	0	2.81406	0
PWY-7790: UMP biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	0	0	22.4197	0	0
PWY-7790: UMP biosynthesis II|g__Bilophila.s__Bilophila_wadsworthia	0	0	0	6.71421	0
PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_obeum	0	1.76041	1.18716	0	0
PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_sp_CAG_52	0	0	2.30896	0	0
PWY-7790: UMP biosynthesis II|g__Blautia.s__Ruminococcus_gnavus	0	0	28.0706	0	0
PWY-7790: UMP biosynthesis II|g__Blautia.s__Ruminococcus_torques	0	0	50.389	14.3675	0
PWY-7790: UMP biosynthesis II|g__Citrobacter.s__Citrobacter_freundii	0	0	0	4.44268	0
PWY-7790: UMP biosynthesis II|g__Clostridium.s__Clostridium_sp_CAG_505	0	2.53573	0	0	0
PWY-7790: UMP biosynthesis II|g__Collinsella.s__Collinsella_aerofaciens	0	0	4.00455	2.00216	0
PWY-7790: UMP biosynthesis II|g__Coprococcus.s__Coprococcus_comes	0	0	5.7513	0	0
PWY-7790: UMP biosynthesis II|g__Dialister.s__Dialister_invisus	0	9.36765	0	15.5062	11.0769
PWY-7790: UMP biosynthesis II|g__Dorea.s__Dorea_formicigenerans	0	0	1.45599	0	0
PWY-7790: UMP biosynthesis II|g__Dorea.s__Dorea_longicatena	0	0	6.10152	1.17592	0
PWY-7790: UMP biosynthesis II|g__Escherichia.s__Escherichia_coli	0	0	0.923098	38.9637	0
PWY-7790: UMP biosynthesis II|g__Eubacterium.s__Eubacterium_eligens	0	0	4.00969	1.38974	1.77767
PWY-7790: UMP biosynthesis II|g__Eubacterium.s__Eubacterium_sp_36_13	0	0	0	1.13895	0
PWY-7790: UMP biosynthesis II|g__Eubacterium.s__Eubacterium_ventriosum	0	0	0	7.23687	0
PWY-7790: UMP biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	21.3607	0	2.66772	30.766	84.152
PWY-7790: UMP biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	19.8836	0	0	0	0
PWY-7790: UMP biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424	0	0.307728	0	0	0
PWY-7790: UMP biosynthesis II|g__Flavonifractor.s__Flavonifractor_plautii	7.8205	2.25145	2.13586	0	0
PWY-7790: UMP biosynthesis II|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	1.21233	0	3.2023	0
PWY-7790: UMP biosynthesis II|g__Gemmiger.s__Gemmiger_formicilis	0	0	0	2.17742	0
PWY-7790: UMP biosynthesis II|g__Hungatella.s__Hungatella_hathewayi	0	2.64947	0	0	0
PWY-7790: UMP biosynthesis II|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0.24895	0
PWY-7790: UMP biosynthesis II|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	2.85402	0	0	0
PWY-7790: UMP biosynthesis II|g__Lachnoclostridium.s__Clostridium_symbiosum	6.23143	0	0	0	0
PWY-7790: UMP biosynthesis II|g__Lachnospira.s__Lachnospira_pectinoschiza	0	0	2.96684	8.93242	0
PWY-7790: UMP biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	11.3822	9.59196	0
PWY-7790: UMP biosynthesis II|g__Megasphaera.s__Megasphaera_sp_DISK_18	0	0	0	2.74151	0
PWY-7790: UMP biosynthesis II|g__Odoribacter.s__Odoribacter_splanchnicus	0	0	2.64729	0	0
PWY-7790: UMP biosynthesis II|g__Parabacteroides.s__Parabacteroides_distasonis	0	2.00857	13.795	1.76241	13.4299
PWY-7790: UMP biosynthesis II|g__Parabacteroides.s__Parabacteroides_johnsonii	0	0	0	0	0.280439
PWY-7790: UMP biosynthesis II|g__Parabacteroides.s__Parabacteroides_merdae	11.6755	0	12.4078	3.37849	10.3086
PWY-7790: UMP biosynthesis II|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	0	4.98704	0	0
PWY-7790: UMP biosynthesis II|g__Prevotella.s__Prevotella_copri	0	9.82741	0	0	0
PWY-7790: UMP biosynthesis II|g__Roseburia.s__Roseburia_faecis	22.4191	3.39853	0	2.11951	0
PWY-7790: UMP biosynthesis II|g__Roseburia.s__Roseburia_hominis	0	1.36014	2.2272	0	0
PWY-7790: UMP biosynthesis II|g__Roseburia.s__Roseburia_intestinalis	52.2916	0	0	0	0
PWY-7790: UMP biosynthesis II|g__Roseburia.s__Roseburia_sp_CAG_100	3.78478	0	0	0	0
PWY-7790: UMP biosynthesis II|g__Ruminococcaceae_unclassified.s__Clostridium_leptum	0	0	2.35679	0	0
PWY-7790: UMP biosynthesis II|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	0	0	0	0	9.05239
PWY-7790: UMP biosynthesis II|g__Ruminococcus.s__Ruminococcus_lactaris	0	0	2.67501	0	0
PWY-7790: UMP biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	0	0	5.10403	0	0
PWY-7790: UMP biosynthesis II|unclassified	17.547	14.5936	26.142	78.1004	32.6568
PWY-7791: UMP biosynthesis III	623.474	489.151	553.646	358.285	523.146
PWY-7791: UMP biosynthesis III|g__Acidaminococcus.s__Acidaminococcus_intestini	0	0	4.27549	0	0
PWY-7791: UMP biosynthesis III|g__Akkermansia.s__Akkermansia_muciniphila	0	3.39327	0	0	0
PWY-7791: UMP biosynthesis III|g__Alistipes.s__Alistipes_finegoldii	0	0	12.4205	1.32722	3.11568
PWY-7791: UMP biosynthesis III|g__Alistipes.s__Alistipes_onderdonkii	0	0	1.50316	0	0
PWY-7791: UMP biosynthesis III|g__Alistipes.s__Alistipes_putredinis	0	0	20.4254	0	16.8787
PWY-7791: UMP biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	6.63144	0.908693	9.108	0	12.1981
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_caccae	0	10.6208	20.4688	4.81037	6.69237
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0.953804	0	2.54042
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_dorei	105.838	0	82.7775	1.30135	0
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	8.08484	0
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_faecis	27.619	0	0	0	1.02113
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_finegoldii	0	0.464791	0	1.20867	0
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_fragilis	0	9.10774	5.72503	0.169669	20.5523
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_massiliensis	138.299	0	0	0	0
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_ovatus	5.35709	0.403709	8.73038	1.08423	13.5568
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_stercoris	52.2465	10.6524	47.8631	0.783342	178.74
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	21.5702	4.60421	0.457671	0
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_uniformis	81.5932	53.7697	4.49169	3.31879	0
